video_name,label
rnaNMUZpvvg_9,-1
rnaNMUZpvvg_10,-3
rnaNMUZpvvg_11,-3
rnaNMUZpvvg_12,-1
rnaNMUZpvvg_13,-2
rnaNMUZpvvg_14,-3
rnaNMUZpvvg_15,-2
rnaNMUZpvvg_16,-2
rnaNMUZpvvg_17,-2
rnaNMUZpvvg_18,-2
rnaNMUZpvvg_19,-1
rnaNMUZpvvg_20,1
rnaNMUZpvvg_21,-3
rnaNMUZpvvg_22,-2
Sqr0AcuoNnk_1,-1
Sqr0AcuoNnk_2,-2
Sqr0AcuoNnk_3,1
Sqr0AcuoNnk_4,-2
Sqr0AcuoNnk_5,-2
Sqr0AcuoNnk_6,-1
Sqr0AcuoNnk_7,1
Sqr0AcuoNnk_8,1
Sqr0AcuoNnk_9,2
Sqr0AcuoNnk_10,0
Sqr0AcuoNnk_11,-1
Sqr0AcuoNnk_12,2
Sqr0AcuoNnk_13,3
Sqr0AcuoNnk_14,1
Sqr0AcuoNnk_15,2
Sqr0AcuoNnk_16,2
Sqr0AcuoNnk_17,0
Sqr0AcuoNnk_18,0
Sqr0AcuoNnk_19,-1
Sqr0AcuoNnk_20,0
Sqr0AcuoNnk_21,-2
Sqr0AcuoNnk_22,-1
tIrG4oNLFzE_1,3
tIrG4oNLFzE_2,2
tIrG4oNLFzE_3,3
tIrG4oNLFzE_4,1
tIrG4oNLFzE_5,0
tIrG4oNLFzE_6,1
tIrG4oNLFzE_7,-1
tIrG4oNLFzE_8,-1
tIrG4oNLFzE_9,-1
tIrG4oNLFzE_10,-2
tIrG4oNLFzE_11,-2
tIrG4oNLFzE_12,-3
tIrG4oNLFzE_13,-2
tIrG4oNLFzE_14,-2
tIrG4oNLFzE_15,-2
tIrG4oNLFzE_16,-2
tIrG4oNLFzE_17,0
tIrG4oNLFzE_18,-2
tmZoasNr4rU_1,0
tmZoasNr4rU_2,-2
tmZoasNr4rU_3,-2
tmZoasNr4rU_4,-1
tmZoasNr4rU_5,-1
tmZoasNr4rU_6,-2
tmZoasNr4rU_7,-1
tmZoasNr4rU_8,-2
tmZoasNr4rU_9,-1
tmZoasNr4rU_10,-2
tmZoasNr4rU_11,-1
tmZoasNr4rU_12,-2
tmZoasNr4rU_13,-1
tmZoasNr4rU_14,-2
tmZoasNr4rU_15,0
tmZoasNr4rU_16,-1
tmZoasNr4rU_17,-1
tmZoasNr4rU_18,0
tmZoasNr4rU_19,0
tmZoasNr4rU_20,-1
tStelxIAHjw_1,0
tStelxIAHjw_2,-2
tStelxIAHjw_3,0
tStelxIAHjw_4,-3
tStelxIAHjw_5,-2
tStelxIAHjw_6,2
tStelxIAHjw_7,1
tStelxIAHjw_8,-2
tStelxIAHjw_9,-1
tStelxIAHjw_10,0
tStelxIAHjw_11,-3
tStelxIAHjw_12,-1
tStelxIAHjw_13,-2
tStelxIAHjw_14,-2
tStelxIAHjw_15,0
tStelxIAHjw_16,1
TvyZBvOMOTc_1,0
TvyZBvOMOTc_2,2
TvyZBvOMOTc_3,2
TvyZBvOMOTc_4,1
TvyZBvOMOTc_5,1
TvyZBvOMOTc_6,-1
TvyZBvOMOTc_7,2
TvyZBvOMOTc_8,-2
TvyZBvOMOTc_9,-1
TvyZBvOMOTc_10,0
TvyZBvOMOTc_11,1
TvyZBvOMOTc_12,1
TvyZBvOMOTc_13,2
TvyZBvOMOTc_14,-1
TvyZBvOMOTc_15,2
v0zCBqDeKcE_1,3
v0zCBqDeKcE_2,0
v0zCBqDeKcE_3,1
v0zCBqDeKcE_4,0
v0zCBqDeKcE_5,2
v0zCBqDeKcE_6,1
v0zCBqDeKcE_7,1
v0zCBqDeKcE_8,2
v0zCBqDeKcE_9,2
v0zCBqDeKcE_10,2
v0zCBqDeKcE_11,2
v0zCBqDeKcE_12,0
v0zCBqDeKcE_13,2
v0zCBqDeKcE_14,2
v0zCBqDeKcE_15,2
v0zCBqDeKcE_16,0
VbQk4H8hgr0_1,-2
VbQk4H8hgr0_2,2
VbQk4H8hgr0_3,-1
VbQk4H8hgr0_4,-2
VbQk4H8hgr0_5,-2
VbQk4H8hgr0_6,-2
VbQk4H8hgr0_7,-2
VbQk4H8hgr0_8,0
VbQk4H8hgr0_9,1
VbQk4H8hgr0_10,0
VbQk4H8hgr0_11,-1
VbQk4H8hgr0_12,-2
VbQk4H8hgr0_13,-2
VbQk4H8hgr0_14,-1
VbQk4H8hgr0_15,2
VbQk4H8hgr0_16,-2
VbQk4H8hgr0_17,-2
VbQk4H8hgr0_18,-2
VbQk4H8hgr0_19,-2
VbQk4H8hgr0_20,-2
VbQk4H8hgr0_21,-2
VbQk4H8hgr0_22,-3
VbQk4H8hgr0_23,-3
VbQk4H8hgr0_24,-3
VbQk4H8hgr0_25,-2
VbQk4H8hgr0_26,-2
VbQk4H8hgr0_27,-2
VbQk4H8hgr0_28,-2
VbQk4H8hgr0_29,0
VbQk4H8hgr0_30,0
VbQk4H8hgr0_31,-1
VbQk4H8hgr0_32,-3
VbQk4H8hgr0_33,0
VbQk4H8hgr0_34,0
VbQk4H8hgr0_35,-2
VbQk4H8hgr0_36,-1
VbQk4H8hgr0_37,-2
VbQk4H8hgr0_38,0
VbQk4H8hgr0_39,-2
VbQk4H8hgr0_40,-1
VbQk4H8hgr0_41,-3
VbQk4H8hgr0_42,-2
VbQk4H8hgr0_43,-2
VbQk4H8hgr0_44,-2
VbQk4H8hgr0_45,-2
VbQk4H8hgr0_46,-2
VbQk4H8hgr0_47,2
VbQk4H8hgr0_48,-2
VbQk4H8hgr0_49,-2
VbQk4H8hgr0_50,-1
VbQk4H8hgr0_51,-1
VbQk4H8hgr0_52,0
VbQk4H8hgr0_53,-1
VbQk4H8hgr0_54,-2
VbQk4H8hgr0_55,0
VCslbP0mgZI_1,-2
VCslbP0mgZI_2,-1
VCslbP0mgZI_3,0
VCslbP0mgZI_4,-3
VCslbP0mgZI_5,0
VCslbP0mgZI_6,2
VCslbP0mgZI_7,2
VCslbP0mgZI_8,-2
VCslbP0mgZI_9,-2
VCslbP0mgZI_10,-2
VCslbP0mgZI_11,-3
VCslbP0mgZI_12,0
VCslbP0mgZI_13,1
VCslbP0mgZI_14,-2
VCslbP0mgZI_15,0
VCslbP0mgZI_16,-2
VCslbP0mgZI_17,-1
Vj1wYRQjB-o_1,1
Vj1wYRQjB-o_2,2
Vj1wYRQjB-o_3,-1
Vj1wYRQjB-o_4,-1
Vj1wYRQjB-o_5,0
Vj1wYRQjB-o_6,2
Vj1wYRQjB-o_7,2
Vj1wYRQjB-o_8,2
Vj1wYRQjB-o_9,2
vvZ4IcEtiZc_1,2
vvZ4IcEtiZc_2,2
vvZ4IcEtiZc_3,1
vvZ4IcEtiZc_4,2
vvZ4IcEtiZc_5,1
vvZ4IcEtiZc_6,1
vvZ4IcEtiZc_7,1
vvZ4IcEtiZc_8,-2
vvZ4IcEtiZc_9,2
vvZ4IcEtiZc_10,-2
vvZ4IcEtiZc_11,2
vvZ4IcEtiZc_12,0
vyB00TXsimI_1,0
vyB00TXsimI_2,-2
vyB00TXsimI_3,2
vyB00TXsimI_4,2
vyB00TXsimI_5,2
vyB00TXsimI_6,2
vyB00TXsimI_7,2
vyB00TXsimI_8,3
vyB00TXsimI_9,0
vyB00TXsimI_10,1
vyB00TXsimI_11,0
vyB00TXsimI_12,0
vyB00TXsimI_13,2
vyB00TXsimI_14,2
vyB00TXsimI_15,3
vyB00TXsimI_16,0
vyB00TXsimI_17,1
vyB00TXsimI_18,2
vyB00TXsimI_19,1
vyB00TXsimI_20,2
vyB00TXsimI_21,1
vyB00TXsimI_22,1
W8NXH0Djyww_1,3
W8NXH0Djyww_2,0
W8NXH0Djyww_3,2
W8NXH0Djyww_4,1
W8NXH0Djyww_5,-1
W8NXH0Djyww_6,2
W8NXH0Djyww_7,2
W8NXH0Djyww_8,2
W8NXH0Djyww_9,2
W8NXH0Djyww_10,1
W8NXH0Djyww_11,-2
W8NXH0Djyww_12,2
W8NXH0Djyww_13,2
W8NXH0Djyww_14,2
W8NXH0Djyww_15,2
W8NXH0Djyww_16,2
W8NXH0Djyww_17,1
W8NXH0Djyww_18,2
W8NXH0Djyww_19,-1
W8NXH0Djyww_20,-1
W8NXH0Djyww_21,3
W8NXH0Djyww_22,0
W8NXH0Djyww_23,2
W8NXH0Djyww_24,3
W8NXH0Djyww_25,2
W8NXH0Djyww_26,2
W8NXH0Djyww_27,1
W8NXH0Djyww_28,2
W8NXH0Djyww_29,-2
W8NXH0Djyww_30,0
W8NXH0Djyww_31,1
W8NXH0Djyww_32,2
WKA5OygbEKI_1,2
WKA5OygbEKI_2,2
WKA5OygbEKI_3,1
WKA5OygbEKI_4,2
WKA5OygbEKI_5,1
WKA5OygbEKI_6,-1
WKA5OygbEKI_7,2
WKA5OygbEKI_8,0
WKA5OygbEKI_9,1
WKA5OygbEKI_10,0
WKA5OygbEKI_11,-1
WKA5OygbEKI_12,0
WKA5OygbEKI_13,2
WKA5OygbEKI_14,2
WKA5OygbEKI_15,2
WKA5OygbEKI_16,2
WKA5OygbEKI_17,0
WKA5OygbEKI_18,1
WKA5OygbEKI_19,-1
WKA5OygbEKI_20,0
WKA5OygbEKI_21,2
WKA5OygbEKI_22,0
wMbj6ajWbic_1,0
wMbj6ajWbic_2,-1
wMbj6ajWbic_3,0
wMbj6ajWbic_4,1
wMbj6ajWbic_5,0
wMbj6ajWbic_6,2
wMbj6ajWbic_7,-1
wMbj6ajWbic_8,0
wMbj6ajWbic_9,-2
wMbj6ajWbic_10,-2
wMbj6ajWbic_11,0
wMbj6ajWbic_12,2
wMbj6ajWbic_13,2
wMbj6ajWbic_14,-1
wMbj6ajWbic_15,2
wMbj6ajWbic_16,0
wMbj6ajWbic_17,2
wMbj6ajWbic_18,-1
wMbj6ajWbic_19,-1
wMbj6ajWbic_20,0
wMbj6ajWbic_21,2
wMbj6ajWbic_22,1
wMbj6ajWbic_23,2
wMbj6ajWbic_24,1
wMbj6ajWbic_25,2
wMbj6ajWbic_26,2
wMbj6ajWbic_27,0
wMbj6ajWbic_28,2
wMbj6ajWbic_29,2
wMbj6ajWbic_30,1
X3j2zQgwYgE_1,1
X3j2zQgwYgE_2,-2
X3j2zQgwYgE_3,-2
X3j2zQgwYgE_4,0
X3j2zQgwYgE_5,-2
X3j2zQgwYgE_6,0
X3j2zQgwYgE_7,0
X3j2zQgwYgE_8,0
X3j2zQgwYgE_9,-2
X3j2zQgwYgE_10,-1
X3j2zQgwYgE_11,0
yDtzw_Y-7RU_1,1
yDtzw_Y-7RU_2,1
yDtzw_Y-7RU_3,1
yDtzw_Y-7RU_4,-1
yDtzw_Y-7RU_5,0
yDtzw_Y-7RU_6,-1
yDtzw_Y-7RU_7,0
yDtzw_Y-7RU_8,-2
yDtzw_Y-7RU_9,-1
yDtzw_Y-7RU_10,-1
yDtzw_Y-7RU_11,-1
yDtzw_Y-7RU_12,-1
yDtzw_Y-7RU_13,-2
yDtzw_Y-7RU_14,2
yDtzw_Y-7RU_15,1
yDtzw_Y-7RU_16,1
yDtzw_Y-7RU_17,0
yDtzw_Y-7RU_18,-2
yDtzw_Y-7RU_19,-2
yDtzw_Y-7RU_20,-1
yDtzw_Y-7RU_21,0
yDtzw_Y-7RU_22,2
yDtzw_Y-7RU_23,2
yDtzw_Y-7RU_24,-1
yvsjCA6Y5Fc_1,-2
yvsjCA6Y5Fc_2,-1
yvsjCA6Y5Fc_3,-2
yvsjCA6Y5Fc_4,0
yvsjCA6Y5Fc_5,0
yvsjCA6Y5Fc_6,0
yvsjCA6Y5Fc_7,-2
yvsjCA6Y5Fc_8,0
yvsjCA6Y5Fc_9,-1
yvsjCA6Y5Fc_10,-2
yvsjCA6Y5Fc_11,2
yvsjCA6Y5Fc_12,-1
yvsjCA6Y5Fc_13,-2
yvsjCA6Y5Fc_14,-1
yvsjCA6Y5Fc_15,-2
yvsjCA6Y5Fc_16,-2
yvsjCA6Y5Fc_17,-1
yvsjCA6Y5Fc_18,-2
yvsjCA6Y5Fc_19,-2
yvsjCA6Y5Fc_20,1
yvsjCA6Y5Fc_21,-2
yvsjCA6Y5Fc_22,-2
yvsjCA6Y5Fc_23,-1
ZAIRrfG22O0_1,-2
ZAIRrfG22O0_2,-3
ZAIRrfG22O0_3,1
ZAIRrfG22O0_4,-2
ZAIRrfG22O0_5,1
ZAIRrfG22O0_6,1
ZAIRrfG22O0_7,-2
ZAIRrfG22O0_8,-2
ZAIRrfG22O0_9,-2
zhpQhgha_KU_1,-2
zhpQhgha_KU_2,2
zhpQhgha_KU_3,-2
zhpQhgha_KU_4,-2
zhpQhgha_KU_5,-2
zhpQhgha_KU_6,1
zhpQhgha_KU_7,1
zhpQhgha_KU_8,-1
zhpQhgha_KU_9,-1
zhpQhgha_KU_10,1
zhpQhgha_KU_11,-2
zhpQhgha_KU_12,-1
zhpQhgha_KU_13,-1
zhpQhgha_KU_14,-2
zhpQhgha_KU_15,-2
zhpQhgha_KU_16,2
zhpQhgha_KU_17,2
zhpQhgha_KU_18,1
zhpQhgha_KU_19,-1
zhpQhgha_KU_20,-1
zhpQhgha_KU_21,1
zhpQhgha_KU_22,1
zhpQhgha_KU_23,0
zhpQhgha_KU_24,0
zhpQhgha_KU_25,1
zhpQhgha_KU_26,0
zhpQhgha_KU_27,1
zhpQhgha_KU_28,1
zhpQhgha_KU_29,-1
zhpQhgha_KU_30,-2
zhpQhgha_KU_31,-1
zhpQhgha_KU_32,1
zhpQhgha_KU_33,0
zhpQhgha_KU_34,1
zhpQhgha_KU_35,1
ZUXBRvtny7o_1,2
ZUXBRvtny7o_2,-1
ZUXBRvtny7o_3,1
ZUXBRvtny7o_4,2
ZUXBRvtny7o_5,1
ZUXBRvtny7o_6,0
ZUXBRvtny7o_7,2
ZUXBRvtny7o_8,-1
ZUXBRvtny7o_9,1
ZUXBRvtny7o_10,1
ZUXBRvtny7o_11,3
ZUXBRvtny7o_12,2
ZUXBRvtny7o_13,2
ZUXBRvtny7o_14,3
ZUXBRvtny7o_15,1
ZUXBRvtny7o_16,-2
ZUXBRvtny7o_17,2
ZUXBRvtny7o_18,2
ZUXBRvtny7o_19,0
ZUXBRvtny7o_20,0
ZUXBRvtny7o_21,2
ZUXBRvtny7o_22,1
ZUXBRvtny7o_23,1
ZUXBRvtny7o_24,2
ZUXBRvtny7o_25,2
ZUXBRvtny7o_26,2
ZUXBRvtny7o_27,1
ZUXBRvtny7o_28,-1
ZUXBRvtny7o_29,2
ZUXBRvtny7o_30,0
ZUXBRvtny7o_31,1
ZUXBRvtny7o_32,0
ZUXBRvtny7o_33,1
ZUXBRvtny7o_34,2
